哈萨克斯坦,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,33,44,52,54,56,60,66,78,108,140,199,262,280,314,322,359,408,429,510,578,618,652,669,742,798,806,829,941,1125,1141,1186,1227,1290,1315,1483,1517,1651,1752,1853,1981,2084,2225,2279,2489,2707,2941,2856,2966,3136,3274,3484,3553,3896,3259,3341,3409,3162,3130,3247,3408,3143,3150,3460,3678,3465,3719,3788,4073,4282,4720,5053,5325,5681,6131,6606,7053,7316,7538,7805,5654,5853,5505,5668,6975,6972,7675,7675,7672,7669,7665,7661,7661,7642,7901,8321,8762,9267,9759,10286,10804,11258,11816,7783,8320,8807,27319,28541,29110,30229,31375,32454,33236,33867,17588,22636,23623,24087,25334,25448,25131,25747,26264,25940,26935,27852,27507,27778,27969,29656,28356,29287,29941,29634,28761,29056,28768,28749,28970,29093,27597,26760,25980,33657,37141,36420,38053,38366,38366,38825,38327,37477,37990,16973,17038,18363,19373,33572,32183,31252,28564,27914,27915,27550,27647,27414,27793,27785,27872,27872,27309,26597,26597,27597,26562,26642,26642,26642,28028,28028,28823,28901,7409,7881,7881,8536,7591,7926,8021,8108,8108,8855,9147,9147,9741,9799,9867,8580,8580,8830,8830,9357,9695,9695,10090,10090,10090,11131,11483,11483,11483,12039,0,12308,12840,12840,13252,13252,13745,13745,14067,14067,14432,14432,15353,15353,16217,16804,16804,17437,18118,19027,19027,20423,21245,22019,22918,23527,24102,24912,25687,26504,27407,28263,28840,29465,30415,30415,32328,32328,34217,34217,34217,35623,35623,37535,38509,39519,40509,40509,41286,41286,43822,44866,44866,44866,46824,14218,56888,14210,59741,59741,61624,61624,62321,63934,63934,63934,63934,67013,67013,67013,67013,70397,70397,70397,72200,72200,74563,74563,76347,76347,78063,78784,78784,78784,80872,80872,82648,82648,83519,83519,85137,86744,87669,87669,87669,89623,91644,91644,93913,95224,95224,95224,100092,100092,102783,102783,105806,107334,108774,110187,111371,111371,113891,113891,116510,116510,116510,119896,120819,121942,0
葡萄牙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,9,13,21,30,30,41,41,41,112,112,245,328,444,638,779,1265,1585,2023,2311,2940,3462,4170,4170,5821,6246,7261,8042,8803,9618,10183,10937,11279,11957,12621,12621,14897,15251,15804,16122,16534,17113,17719,17846,18388,18882,19518,19700,20054,20332,20715,21284,21632,21742,21985,22062,22537,22697,22657,22550,22749,22885,23017,23017,23732,23858,23897,23996,24201,24408,24408,24195,24409,24409,23342,23342,23761,22183,22459,22717,22855,23006,11569,11569,12131,12131,12711,11904,12090,11907,12262,12585,12952,13325,12219,12405,12405,13108,13411,13680,13680,14178,14178,12602,12937,13353,13725,14101,14391,14646,14985,15349,12783,13228,13545,13999,14261,14482,14792,15112,15475,15881,16200,16426,16704,16704,17550,17550,18474,18769,19073,19300,19667,20003,15021,15641,15641,16015,16136,16383,16609,16609,16915,17174,13363,13471,13471,13924,13924,14356,14356,14508,14614,14891,14891,15388,15570,15570,15695,15849,15967,16242,16794,16794,16794,17107,17238,17447,17987,18202,18202,18202,18702,18890,18890,19647,20042,20042,20413,20973,21202,21589,22005,22407,22888,22888,23201,23447,23832,24475,25057,25741,26233,26233,27508,27929,28531,29291,30065,30909,32063,32063,32521,34008,34902,35778,35778,36434,36855,37537,38354,39202,40084,41035,41035,42650,43063,43999,46649,46649,48290,32321,33513,35578,0,40255,40255,42395,44232,48025,48025,53798,53798,56666,60314,65292,68563,72499,76690,81306,85274,85274,88299,60219,60219,65300,70354,72945,76647,78378,78378,78716,81141,81141,84032,88854,80045,77126,78681,81384,82736,82736,83942,84004,84004,80432,80528,82241,82116,80068,80838,80838,75008,75755,73876,73712,73561,73561,74187,70426,72181,70381,71266,70786,71863,71012,67805,68762,69686,70285,69910,70754,70426,67577,68469,68690,70178,69769,68208,68307,65457,68205,72496,74989,76675,77601,80008,80183,87004,93360,98938,102406,106778,109312,110388,116328,121815,125861,128165,134011,135886,135841,143776,151226,157660,162951,169230,170635,167381,172893,180076,181811,179939,181623,179180,166888,164513,161442,156758,148359,145090,140644,127867,123312,0
黎巴嫩,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,10,13,13,13,16,22,28,32,41,40,63,63,73,89,95,105,116,154,172,218,233,255,292,321,342,362,377,398,403,416,430,435,445,453,455,467,469,494,501,522,523,533,532,540,556,557,561,557,553,554,553,552,526,534,537,538,541,548,547,551,513,511,512,512,515,519,539,547,547,585,599,610,618,626,631,642,655,658,677,684,335,397,397,400,405,426,443,443,450,454,481,481,494,503,547,547,553,560,541,543,526,526,539,559,578,557,557,557,582,588,603,549,549,565,584,605,623,533,553,553,561,561,571,503,516,516,533,545,567,606,644,730,896,960,960,1049,1049,1175,1175,1304,1304,1362,1484,1598,1695,1695,2028,2122,2259,2397,2524,2733,2908,3028,3028,3202,3554,3628,3839,4102,4314,4442,4657,4917,5123,5400,5695,6054,6423,6799,7310,7799,8260,8724,8724,9325,9826,10154,10658,11205,11636,12017,12330,12618,13003,13446,13715,13956,13956,14367,14758,15249,14906,14906,15442,16118,16757,17299,17885,18512,19193,19925,16959,17173,18030,18030,19983,21122,21122,23400,24414,25509,26760,28001,29280,30589,31569,31569,33987,33987,35437,28313,29696,30702,31751,30809,32166,0,33136,33136,33704,33704,35743,35743,38413,38415,39876,41282,43545,45338,47181,49106,50842,52529,52529,53912,40657,40657,41389,44808,45782,45782,42895,42895,43197,44222,44222,44118,44197,44356,44356,46657,47674,48086,48086,47909,47527,47527,47216,48155,49074,48994,49737,49166,49166,45388,47208,47608,37598,37598,47177,46752,44899,44899,45211,44876,45121,43646,43646,43130,43130,44797,44667,44667,44231,43798,44315,45542,48250,47582,47582,47139,47046,48105,49996,49996,54389,54389,54970,54970,58623,61809,61809,65551,65551,73394,77046,77046,84323,84323,93715,96212,96212,99826,102211,105361,108268,108246,109969,111548,111733,114528,117040,118039,118205,117410,117093,119050,116564,117023,116548,117415,113137,109778,106424,105770,106642,0
捷克,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,5,12,12,26,32,38,61,94,116,150,214,298,380,431,691,829,989,1113,1228,1228,1634,1905,2259,2600,2778,2928,3181,3408,3747,3980,4225,4380,4536,4562,4889,5054,5209,5291,5350,5360,5298,5231,5218,5152,5198,5217,5085,5007,4890,4776,4651,4662,4622,4383,4319,4240,4126,4127,4059,3935,3762,3625,3469,3364,3386,3367,3373,3181,3199,2909,2811,2700,2718,2727,2596,2603,2576,2515,2526,2501,2554,2475,2454,2391,2359,2363,2375,2386,2402,2330,2341,2345,2313,2318,2392,2363,2390,2348,2361,2366,2412,2451,2455,2406,2422,2460,2554,2616,2628,2650,2688,2797,2836,2913,3134,3372,3552,3809,3868,3960,4090,4169,4237,4312,4342,4424,4384,4439,4501,4536,4576,4512,4561,4613,4617,4659,4764,4826,4979,5046,5062,5107,5290,5253,5363,3828,4083,4348,4481,4623,4747,4811,4914,5192,5232,5030,4877,5081,5180,5319,5170,5277,5603,5567,5733,5852,5181,4934,5246,4753,5254,5493,5386,5641,6007,5579,5928,6404,6132,6397,6647,7145,7801,7196,7793,8294,8693,9252,10409,10218,11178,12260,13739,14438,15463,15807,17619,20289,22390,23579,24559,24817,26476,28048,30946,29997,31963,33251,34525,37543,36619,39391,42320,44862,37570,38172,40440,43764,48728,55296,58148,59920,62170,68740,0,84430,95479,104125,100329,120193,120193,149086,149086,164218,176586,193871,209352,222204,235072,248461,259717,259717,266101,173892,173892,174820,178425,168782,170712,168148,171796,147994,140201,140201,131752,126602,117858,109417,100970,103985,90669,90669,86966,83296,83296,78203,82259,71867,76143,68268,67179,67179,64890,62928,60720,62564,58695,58695,59837,57253,58032,60161,62955,62955,65548,65548,64710,69719,69719,76943,76943,80502,82426,83840,88722,96308,93165,93714,93714,97140,97401,105710,114500,115514,115514,116307,121488,126348,132725,132725,155730,155730,160546,159753,149397,149397,143824,149847,149847,144937,134481,134481,119828,113839,109828,107345,107345,104889,99934,97316,96969,104099,96549,96549,92690,93043,93043,94519,96194,98041,97849,97849,96759,98384,0
波多黎各,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,6,14,20,22,29,37,49,62,62,62,62,168,231,275,304,363,434,434,492,550,596,650,686,746,853,858,878,923,987,1010,1058,1151,1189,1234,1234,1352,1352,1339,1339,1339,1339,1356,1462,1498,1680,1711,1746,1827,1871,1934,2059,2065,2087,2143,2185,2214,2310,2420,2467,2523,2586,2681,2741,2787,2904,2973,3062,3131,3195,3268,3355,3515,3585,3640,3737,3797,3883,4368,4479,4773,4843,4904,5043,5186,5208,5390,5544,5664,5743,5743,5856,5964,6048,6316,6376,6415,6536,6671,6726,6771,6914,7036,7097,7312,7384,7455,7529,7632,7761,8430,8557,8586,8703,8978,9199,9843,9843,9954,10208,10402,10943,11275,11885,12281,12760,12853,13285,13776,14339,14942,15230,15631,15850,16358,16562,17647,18181,18561,19087,19405,19676,20421,21150,21842,22542,22542,23779,24140,24811,25366,25671,26425,27367,27578,27776,28472,29196,29506,30228,30325,30340,30971,31564,32122,32414,32765,32986,33560,33750,33786,34028,34056,34898,35022,35007,35767,36058,36557,36841,37208,37621,37714,38279,39085,40388,41230,41867,41983,42043,43215,44270,44771,45660,46774,47813,48094,48402,49074,49694,49989,50610,51041,51063,51579,52172,52636,52941,53499,53802,0,55342,55654,55889,56527,57182,57874,58056,58254,58254,60486,61702,62331,62689,62774,63984,63984,65306,65829,67333,68101,68170,68561,69657,70593,71193,71183,71176,71164,71156,71151,71144,71130,71123,71114,71094,71083,71083,71053,71053,71053,71033,71027,71013,70996,70989,70982,70982,70959,70943,70921,70910,70910,70910,70873,70862,70859,70846,70827,70816,70799,70793,70783,70771,70753,70753,70753,70723,70723,70723,70723,70657,70642,70642,71011,71782,72202,72202,74404,74404,75533,76406,76406,76406,77757,78042,78310,78310,81014,81014,81826,82782,82980,83137,84262,84820,85669,86236,86670,86796,86996,87521,88302,88302,89818,90286,90450,90740,91156,91583,91795,92402,92680,92809,93123,93123,93123,93956,94273,94509,0
洪都拉斯,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,8,8,9,24,24,24,26,30,52,67,67,67,67,136,136,136,162,205,207,249,246,276,283,320,320,359,368,368,372,381,388,391,401,411,426,431,448,464,472,515,536,568,600,638,672,700,729,824,934,973,1089,1177,1362,1580,1664,1722,1864,1984,1979,2132,2185,2326,2427,2504,2652,2808,2949,3048,3310,3569,3770,4007,4213,4446,4556,4687,4893,4990,5145,5302,5456,5637,5723,5905,6069,6188,6664,7070,7375,7826,8145,8546,8546,9326,9963,10396,10909,11948,12462,12961,13538,14154,14940,14761,14761,15836,16566,17294,17953,18762,19744,20525,21537,22242,22984,23517,23913,24536,25045,25549,26023,26532,27444,28265,29121,30135,31168,31909,32590,33329,34124,34731,35573,36393,37479,37479,37918,38347,38910,39550,40053,40643,41132,41908,42542,43403,43730,44192,44192,45121,45357,45733,46152,46645,47160,47645,48310,48921,49433,49982,50573,51090,52029,52407,53135,54099,55216,56036,56549,57374,58114,58835,59437,60047,60579,60990,61024,61417,61786,61986,62224,63304,63943,64766,64766,65791,66231,66698,67210,67665,68104,68333,68686,69177,69802,70493,71053,71469,72008,72780,73451,74116,74622,75440,75820,76448,76927,77428,78293,78875,79802,80125,0,81158,81770,82368,83264,85038,85883,86715,87138,87503,88340,88824,89566,90217,90780,91722,92452,92965,93770,54601,54134,54241,54037,54226,54481,54798,54631,54517,54515,54515,55023,55182,55501,55485,55567,55567,54873,54873,55370,55581,55726,55874,56222,56435,56659,56970,57299,57299,57158,57337,57869,57923,58467,58467,58976,58879,58942,59291,59493,59659,59906,59965,59550,59359,58954,59187,59635,59728,59852,60096,60176,59928,60011,60328,60688,60552,61221,62003,62686,62878,62623,62841,62869,63288,63674,63796,64403,64889,65542,66115,67122,68042,68665,69012,70103,70625,71405,72477,73275,74230,75333,76349,77013,78045,78941,79826,80708,81714,82659,83360,84358,84358,86157,87100,87972,88410,89030,90057,90849,91542,0
土耳其,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,5,47,47,355,661,926,1206,1492,1828,2374,3528,5564,7224,8981,9035,13074,15069,17364,20012,22647,25453,28242,31802,35568,39232,43600,48101,52312,55796,58909,62200,65461,68146,69986,72313,75410,78414,79821,80808,80575,79485,78185,75570,72852,70486,68144,65326,62780,59497,56032,52686,49958,47096,45484,43896,42180,40150,38692,37447,36712,36269,35834,35333,34845,34521,34378,34309,34113,33776,33793,33430,32858,32573,32149,31668,31604,31429,31259,31049,30961,31002,30292,29228,27471,25030,22787,21451,21400,21338,21798,22015,22642,23077,23226,23127,22824,22738,22495,22390,22316,22398,22363,22248,21619,21547,21689,21664,20526,20152,19992,19912,19853,18608,17345,16145,16145,13759,13759,13115,12948,12871,12788,12613,12507,12229,12140,12062,11963,11643,11387,11298,11100,11000,10920,10776,10708,10678,10647,10643,10634,10607,10678,10822,10921,11063,11134,11201,11169,11152,11412,11666,11947,12190,12366,12575,12876,13154,13665,14074,14560,14963,15645,16236,16527,16997,17461,17968,18381,18837,19359,19963,20345,20883,21516,22028,22627,23243,23918,24153,24651,24905,25273,25701,26174,26540,26979,27628,27786,29244,28601,28967,29635,30041,30315,30523,30806,30731,30638,30689,30657,30530,30762,30952,31178,31405,31575,31734,31906,32108,32339,32594,32850,33068,0,33704,33704,34194,34194,37965,37965,41941,41941,44032,46054,50122,52255,54483,56730,58974,61112,61112,63144,42813,42813,43286,44241,44715,45129,45573,45573,46295,46867,46867,47809,49108,49618,50646,52153,53654,55597,55597,59827,63133,63133,66675,69410,116614,142437,168747,193828,193828,245701,272610,300614,328346,355946,355946,409059,436801,462450,1280223,1306587,212045,216531,217755,220375,219931,216709,210928,207366,206298,189648,177543,162442,146305,128081,119715,112470,105207,99755,95001,87121,85002,84308,83890,87492,92884,97821,101587,102986,104440,105299,105044,104669,104587,104368,103404,102781,100240,98033,97466,97810,97833,97633,97534,96811,95634,94495,93049,91297,89985,89627,89055,88634,87670,87341,86322,85896,85596,63953,63386,71924,84459,0
匈牙利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,7,9,9,13,13,16,19,31,37,48,47,70,82,92,120,153,158,195,223,256,298,361,398,439,465,522,563,588,633,639,699,743,820,1001,1110,1193,1229,1268,1253,1311,1400,1431,1477,1518,1598,1648,1655,1732,1723,1743,1805,1842,1891,1882,1931,1982,2029,2054,1993,1979,1966,1921,1904,1917,1905,1881,1904,1937,1688,1654,1662,1673,1689,1674,1659,1615,1576,1565,1554,1436,1432,1311,1300,1301,1301,1209,1229,1207,1210,1210,1166,1183,1183,1187,1188,1197,1207,1029,1029,1028,1027,1027,1026,1028,1031,1039,1045,1049,1049,1053,1061,1064,876,876,875,885,886,894,899,909,909,915,936,936,944,945,949,579,579,595,595,611,625,514,514,528,547,484,502,504,510,523,531,531,559,556,565,565,574,583,591,601,633,655,687,730,762,762,799,842,882,882,944,997,997,1029,1073,1123,1158,1178,1214,1237,1310,1138,1296,1588,1763,1820,1820,2373,2817,3316,3316,4377,4377,5126,5126,5600,7134,7134,7614,8453,9748,10280,11215,12018,12916,13789,14414,-26696,-26696,-25035,17248,18179,18868,19711,20597,21429,21484,22556,23404,24298,25096,25888,25888,25107,25107,25862,26761,27113,28006,0,29312,31079,32520,33967,34918,36293,38279,40298,42080,45194,47463,49479,51727,53865,57086,60943,64752,68263,63940,67693,69946,74162,77739,82108,86124,88737,91358,94704,99202,102607,106265,110346,115368,118723,121644,124259,125789,127903,130722,133853,137553,138202,141950,146171,151218,148439,148439,154179,158176,162896,166550,171961,171961,173230,176683,176683,181006,189694,192683,194194,195411,197246,197057,198438,198785,197447,193886,189230,185015,182296,181342,179929,176593,176593,173164,165880,162875,158548,152504,149730,144804,143065,142029,144970,140854,136733,133653,129036,123647,119309,116266,112951,111998,111862,110853,109841,109405,108673,107800,106533,106134,105242,104083,103087,102156,97752,94261,92094,91872,87829,85313,84848,84870,84150,84150,82661,82203,81644,81297,0
以色列,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,3,5,7,7,10,12,15,15,19,25,39,39,75,75,75,100,176,198,245,299,663,689,867,1033,1404,1874,2306,2615,2946,3518,4034,4518,5114,5840,6483,7053,7360,7904,8177,8413,8563,9112,9130,9301,9415,9615,9728,9808,9992,9705,9854,9565,9487,9251,9178,9067,8861,8664,8511,8151,7772,7690,7163,6720,6363,6227,6145,5808,5549,5370,4962,4886,4795,4405,4186,4052,3793,3736,3485,3485,3335,2946,2946,2680,2687,2348,2285,2146,2019,1942,1909,1927,1917,1974,2006,2055,2132,2191,2272,2415,2474,2632,2654,2888,2947,3207,3315,3380,3520,3598,4021,4177,4449,4742,4717,4940,5299,5520,6084,5614,5614,6274,6768,7403,8271,8647,10060,10929,11540,12359,13352,13653,16025,17302,18296,19008,20560,21393,23399,25305,26323,27502,28037,29201,30874,32345,33496,32230,33304,34461,35982,33148,35062,34020,26608,26590,26602,26313,25803,25959,25556,25097,24660,24869,25111,25891,25403,24183,23450,23574,23491,23318,23417,23918,23870,22122,22393,22045,21682,21577,20729,21589,20055,20331,20305,20648,21367,23261,24825,25069,26283,26683,26812,29123,31266,31771,35746,37930,38016,39607,40689,45145,44984,47851,49927,52262,52263,51338,57974,61924,61058,67646,68788,66709,66374,68111,71957,72165,71907,69249,66199,63810,62488,61468,60724,62167,62167,52894,50780,44691,0,38122,38122,38122,39772,42756,42756,44800,44800,45383,45913,47270,48113,48928,49478,50059,50755,50755,51540,9867,9782,9409,8868,8812,8004,7945,8082,8475,8848,8848,7848,7629,7918,8150,8274,8377,8460,8460,8232,8586,8586,9027,9168,9429,9617,9924,9667,9667,10801,11222,11507,12043,13168,13168,13685,13685,15248,15917,16400,17560,16991,17745,18832,20792,21771,22723,24223,23555,26275,28165,29807,31716,33338,34996,34232,36888,39989,40993,43615,45243,48701,48371,52123,56223,61551,61551,65008,69493,67741,72363,72363,78221,78169,77781,83611,83611,80633,82652,82652,81046,79942,76783,69973,72033,72033,74640,72507,71042,71042,66128,74222,74222,74615,80899,80899,71138,65900,68044,68044,68077,0
南非,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,7,7,13,17,17,38,51,62,62,150,202,240,274,402,554,709,927,1168,1184,1277,1322,1347,1374,1412,1455,1531,1599,1630,1629,1782,1871,1934,1958,2103,2200,2343,2427,1654,1830,2079,2201,2187,2352,2515,2405,2668,2802,2986,3230,3430,3774,3471,3453,3664,4103,4336,4678,4502,4918,5564,6081,6668,6089,6787,7110,6825,7194,7616,8245,8849,8849,8714,9818,9624,10832,11054,11217,10999,11934,11934,13536,14208,15191,16361,16744,17051,18633,19438,20763,22923,23700,22823,22706,24106,25565,27463,-317973,32098,32646,34407,37233,38059,40478,43764,46155,48961,52717,56109,58139,62293,66753,71121,75009,80559,83218,87874,87874,100236,104554,104563,114223,121558,128595,132498,137289,145383,147667,145903,153961,154607,163701,168236,-1626410,168286,159833,165699,169882,164491,173597,170537,165191,165659,164756,159007,152676,155892,150286,148683,143313,141264,140808,138410,137977,135777,129233,125880,125880,105850,105035,103129,100233,94412,92196,90153,90393,89931,90244,81797,79328,76957,73320,72454,72454,72424,71969,64003,62750,63565,62582,60901,59737,57803,57626,57328,56170,56433,56364,56440,55961,52754,53544,54497,54926,54282,55187,54736,54260,54753,53850,53068,51304,50647,50605,50605,49493,50164,49880,50015,49532,49515,49282,49780,50712,50724,51070,50926,50837,50935,51365,0,52573,53287,53287,51235,48080,48080,52104,52104,49998,50661,53110,54157,55962,57965,59811,61535,61535,62771,50038,50038,50778,38833,37379,37781,37954,37954,35925,33753,33753,34615,37316,36459,37004,35054,36443,34964,34964,36677,37596,37596,34725,37857,40838,37687,40353,35592,35592,38124,40458,39702,43391,44084,44084,49879,46385,51366,57346,63758,69741,76677,79930,85041,85275,88489,93435,100156,103317,109458,106725,117229,119602,126832,129196,132804,134826,135427,143531,149021,157299,162010,167492,171765,116356,138188,157902,179266,200473,217555,232185,206291,212233,211484,212529,204830,202380,192035,173571,170160,157863,151208,146773,141592,134999,127107,124622,122496,115525,112364,109977,105888,105888,93992,93976,88996,87023,69641,67091,65137,60899,0
哥伦比亚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,9,9,16,24,24,45,45,102,128,158,209,233,274,461,460,523,592,592,776,859,859,1111,1211,929,1365,1448,1645,1915,1915,2308,2524,2582,2582,2767,2889,2889,2889,3370,3370,3370,3528,4065,4065,4571,4824,4824,5259,4470,4719,5004,5482,5482,6118,6405,7025,7352,7352,8413,8840,8840,8840,10569,11211,11875,12460,13167,13790,14493,15112,15847,13247,14018,15041,16017,16017,17796,18870,20113,21404,21404,24013,24013,21163,22648,24370,25829,22440,22655,22655,22655,24916,25934,26598,27728,29450,31385,32764,33856,35587,37243,38008,38008,39905,40709,42951,42951,46694,49379,49379,51866,52439,56466,56466,61197,65113,65113,68190,72254,72254,75625,75625,81443,86338,90022,88464,93546,101368,110043,110043,124733,101272,108068,105032,109442,111702,111702,112859,117163,127150,121621,133433,131016,135143,139762,143106,143406,147773,153416,156451,165835,161951,162984,166551,168897,179875,190834,167459,178815,173852,161180,173876,158412,156630,167195,149801,160054,160068,170365,145761,142133,151230,137953,136030,136030,133423,131805,130953,130953,126880,120954,116234,116234,119726,96876,96876,94010,99384,91844,97324,104823,105100,112838,106674,105138,112067,102166,90938,85737,93265,76096,70026,75678,64060,57452,57452,61281,66666,69014,71979,76530,81190,86258,91956,93695,101702,89254,95150,0,79737,76101,72308,68820,68136,67341,66922,67488,67488,78352,70660,78609,69308,71848,72583,73640,74002,75790,69542,69542,74602,75065,74770,73014,69072,69072,61591,58830,59688,59599,59759,59127,57845,58256,58336,59934,59934,62198,60603,60603,58960,60172,62715,64797,66008,67340,69551,70211,71337,72902,74150,74914,75885,71510,68126,66228,65007,65941,67781,51404,60004,69793,80873,85189,88032,93251,93415,95047,95288,99484,100996,102308,98919,96351,92392,89185,86372,91143,90837,91670,89502,89767,99530,105470,111995,112977,116015,119767,122838,122408,119853,117775,123854,130854,130149,119906,119734,121017,121024,125280,129678,129472,126805,124320,122741,120278,114558,108755,102579,95560,88679,81787,79146,76316,73183,73890,70944,62105,61146,0
多米尼加,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,20,20,20,32,70,70,70,242,306,382,478,561,561,561,859,1058,1227,1320,1420,1420,1420,1742,1858,1858,2231,2231,2494,2794,2990,3103,3425,3559,3926,4118,4454,4729,4799,5040,5278,5482,5653,5857,5018,5137,5366,5678,5982,6259,6259,6896,7133,7452,7729,8003,8504,8966,9248,9505,9794,9905,10322,10689,10893,11298,11789,12038,12216,12540,12971,13350,13620,13803,14256,14590,15050,15417,15790,16077,16244,16531,16806,17190,6765,7143,7668,7952,8339,9521,9521,10076,10451,10747,10747,12091,12091,12502,13204,14096,14782,15342,16021,16524,17133,13235,13981,14417,15155,15967,16766,17707,18732,19965,20658,20943,22093,23282,24385,25568,26969,27937,28729,30076,32505,32505,33882,35208,36297,37132,38372,39943,41375,43175,45179,46407,46923,48393,51823,51823,53579,54399,55268,56416,57772,58624,59784,60823,34261,34261,35943,35943,36831,38169,39197,40346,40346,40724,41716,41716,43424,44097,44684,45125,45722,46034,46424,46832,47143,47644,48095,48331,48952,49918,49918,52026,52578,53124,53332,54113,54880,55381,55381,25161,25595,24418,25125,24751,25335,24906,25422,25909,26385,26843,27226,27690,28044,28471,28748,28979,29284,29800,30413,30978,31526,32090,32402,33169,33889,34472,35027,35484,35844,36005,0,37057,37438,37910,38328,38949,38949,39841,39841,39841,40978,41798,41962,42518,42859,43276,43953,43953,44263,19614,19614,19717,20001,19802,19802,19953,19953,19936,20227,20227,21006,21458,21536,21536,21993,22355,22797,22797,23548,23636,23636,23636,23818,24086,25636,26008,26325,26325,26439,27252,27682,28168,28981,28981,29390,29390,29478,30593,30593,31609,31850,32321,32321,32107,32225,33147,33147,33726,33736,33736,34130,34518,35525,35525,35756,35695,35895,35895,37205,38259,38267,37978,37978,39099,39027,39027,40138,40138,41122,41967,41967,43738,43738,45606,46877,46877,48310,48310,49972,51170,52158,52847,52847,53695,53695,54072,54304,53641,54040,54040,53623,53623,54194,53391,53620,53620,53688,52649,52649,51831,0
